OBJECTID,AGENCY,ST_NAME,S_TYPE,BUREAU,APREC,ABBREV_APREC,PREC,REPDIST,NAME,CommOrg,BASICCAR,p1_db_DBO_POLICE_AREA,PERIMETER,SHAPE_LENG,Shape_Length,Shape_Area,Shape__Area,Shape__Length,Area_in_sqm
1037,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,521,0521,UA,5A55,62561930,35492.78,0.1066648,0.1068002,0.0005656027,8431522.9609375,13031.2006287363,5811431
1038,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,524,0524,UA,5A25,5032371,9594.443,0.0281903,0.02816536,4.549907e-05,678304.6171875,3525.00094058397,467463
1039,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,523,0523,UA,5A25,16163540,23901.96,0.06986857,0.06980725,0.0001461156,2177957.859375,8781.95672512413,1501443
1040,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,589,0589,UA,5A85,12090780,27110.88,0.08028173,0.08029142,0.0001092387,1627441.88671875,9951.36192704927,1123083
1041,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,587,0587,UA,5A85,9157594,15564.02,0.04456398,0.04436988,8.273525e-05,1232544.59375,5718.24903116801,850628
1042,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,584,0584,UA,5A85,17913300,21174.47,0.06414829,0.06419501,0.000161841,2411040.94921875,7767.66898850014,1663925
1043,PD,LAPD,Police,VALLEY BUREAU,MISSION,MISN,19,1913,1913,non-UA,19A1,23784780,19806.4,0.06023447,0.06035173,0.0002164277,3246901.55078125,7317.73599807614,2209902
1044,PD,LAPD,Police,VALLEY BUREAU,MISSION,MISN,19,1921,1921,non-UA,19A1,20134590,18430.85,0.05567273,0.05572911,0.0001831961,2748089.35546875,6810.14615002675,1870753
1045,OT,CITY OF SAN FERNANDO,Sheriff,,,,0,0,9SF,,,66034520,37850.88,0.1149259,0.1158137,0.0005950644,8925163.65234375,14069.2887074117,6077527
1046,PD,LAPD,Police,VALLEY BUREAU,MISSION,MISN,19,1925,1925,non-UA,19A1,10657290,15341.91,0.04680126,0.0445887,9.683829e-05,1452596.3671875,5405.96743979113,988928
1047,PD,LAPD,Police,VALLEY BUREAU,MISSION,MISN,19,1924,1924,non-UA,19A1,19080320,20522.71,0.0623248,0.06235593,0.0001736382,2604394.65625,7585.84494807184,1773369
1048,PD,LAPD,Police,VALLEY BUREAU,MISSION,MISN,19,1931,1931,UA,19A43,10251740,15250.47,0.04594011,0.04601242,9.325566e-05,1398615.65234375,5633.80424489901,952504
1049,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1619,1619,non-UA,16A59,130871500,67226.07,0.2060626,0.2060536,0.001190308,17849339.421875,24820.4486836894,12159339
1050,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1605,1605,non-UA,16A35,10034950,13076.88,0.04122756,0.04356566,9.479385e-05,1421670.24609375,5146.21592120962,968224
1051,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1606,1606,non-UA,16A35,16210480,20117.32,0.06241573,0.06422576,0.0001525811,2288264.9453125,7678.74410538771,1558510
1052,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1608,1608,non-UA,16A35,34147940,37008.34,0.1171564,0.1169884,0.0003106064,4658070.03125,13654.2366299165,3172700
1053,PD,LAPD,Police,VALLEY BUREAU,MISSION,MISN,19,1936,1936,UA,19A43,3061091,7388.418,0.02237934,0.02235072,2.784381e-05,417565.3046875,2729.20713335792,284411
1054,PD,LAPD,Police,VALLEY BUREAU,MISSION,MISN,19,1935,1935,UA,19A43,12862620,15635.82,0.04872898,0.04853581,0.0001169953,1754490.28515625,5771.39339312518,1195087
1055,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1615,1615,non-UA,16A35,5792283,12071.54,0.03884423,0.03879616,5.268518e-05,790081.734375,4451.84088141944,538169
1056,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1634,1634,non-UA,16A35,40763360,24814.87,0.07686782,0.07689305,0.000370734,5559038.19921875,9159.03831798278,3787373
1057,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1635,1635,non-UA,16A35,26121300,26394.82,0.08160547,0.08158517,0.0002375772,3562529.30078125,9742.85750751752,2426971
1058,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1639,1639,non-UA,16A59,4924946,8968.905,0.02685941,0.02697143,4.478718e-05,671511.04296875,3312.41084599059,457579
1059,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1659,1659,non-UA,16A59,20601670,21179.51,0.06301875,0.06279781,0.0001874143,2809730.36328125,7827.31310410937,1914928
1060,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1668,1668,non-UA,16A59,65832320,45235,0.1418006,0.1417395,0.000598559,8972681.671875,16686.6569224404,6116498
1061,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1658,1658,non-UA,16A59,7502892,12595.43,0.03849948,0.03820163,6.822513e-05,1022833.8046875,4650.40257968956,697100
1062,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1667,1667,non-UA,16A77,77548660,41967.07,0.1329666,0.132964,0.0007050824,10569532.4960938,15476.3454488615,7205016
1063,PD,LAPD,Police,VALLEY BUREAU,DEVONSHIRE,DEV,17,1761,1761,UR,17A23,44710240,37193.1,0.1142075,0.1145493,0.000406513,6093961.1328125,13725.8920625432,4153941
1064,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1669,1669,non-UA,16A59,6539640,13888.8,0.04080249,0.04071171,5.94571e-05,891247.6015625,5131.63225387444,607602
1065,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2101,2101,non-UA,21A1,59599330,41036.43,0.1274509,0.1278172,0.0005418613,8121817.4375,15144.0766751679,5537744
1066,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1675,1675,non-UA,16A77,21253100,20449.95,0.06130862,0.06114726,0.0001932099,2895899.59375,7551.54696944402,1974628
1067,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1679,1679,non-UA,16A59,88200390,48975.12,0.1569015,0.1558333,0.0008018267,12017799.3671875,18068.6804352776,8194936
1068,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1678,1678,non-UA,16A77,47138930,39406.38,0.1274552,0.1248909,0.0004285365,6422958.890625,14537.0693820099,4379757
1069,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2104,2104,non-UA,21A5,4735576,9679.149,0.0297983,0.02922466,4.305132e-05,645276.64453125,3573.25033330432,439984
1070,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2103,2103,non-UA,21A1,22703970,23417.13,0.07115291,0.07118789,0.0002063874,3093224.640625,8642.8847211346,2109426
1071,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2102,2102,non-UA,21A1,21619680,35299.77,0.1089526,0.1238149,0.0002321461,3479188,14663.2843975757,2372761
1072,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1676,1676,non-UA,16A77,6312888,20457.68,0.06051577,0.06042348,5.738726e-05,860098.59375,7556.07413160219,586533
1073,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1677,1677,non-UA,16A77,34002520,26471.73,0.08099369,0.08085709,0.0003090753,4631890.73046875,9768.76301695696,3159215
1074,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1689,1689,non-UA,16A81,3547138,11308.69,0.03543113,0.03541328,3.224357e-05,483229.83984375,4170.71760641073,329565
1075,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1687,1687,non-UA,16A81,13806960,18251.52,0.05506714,0.05518192,0.0001254981,1880718.3828125,6736.70534106822,1282802
1076,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1698,1698,non-UA,16A81,17350190,19729.51,0.05998164,0.06009309,0.0001577203,2363492.15234375,7280.78575235482,1612237
1077,OT,BURBANK,Sheriff,,,,0,0,9BBK,,,484602000,102509.6,0.3097918,0.3100517,0.00440455,65983342.28125,37853.1110738348,45037514
1078,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1699,1699,non-UA,16A81,5164625,9861.783,0.02977866,0.02988133,4.697251e-05,703864.37109375,3639.61728186895,480182
1079,PD,LAPD,Police,VALLEY BUREAU,FOOTHILL,FTHL,16,1695,1695,non-UA,16A81,7720179,13396.28,0.04200228,0.04208808,7.016665e-05,1051431.17578125,4939.18741743299,717279
1080,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2133,2133,non-UA,21A1,25432420,26030.9,0.08039889,0.08042511,0.0002311278,3463092.5859375,9601.00944153454,2362913
1081,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2132,2132,non-UA,21A1,23170710,18969.29,0.05747241,0.05739091,0.0002105702,3155017.26171875,7000.12813738516,2152777
1082,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1506,1506,non-UA,15A3,11007660,13741.07,0.0407931,0.04038843,9.932838e-05,1488271.23828125,5035.30824171406,1015481
1083,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1508,1508,non-UA,15A3,2940760,7099.951,0.02202673,0.02201356,2.674819e-05,400795.71484375,2618.20676782948,273447
1084,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1509,1509,non-UA,15A3,3226429,7518.036,0.02340517,0.02306327,2.852969e-05,427471.34375,2734.31668528776,291672
1085,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2142,2142,non-UA,21A43,18973110,17796.93,0.0526133,0.05261168,0.0001723959,2582640.33984375,6570.01214267082,1762771
1086,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2141,2141,non-UA,21A43,29589800,26131.67,0.08001973,0.08007777,0.0002689354,4028861.2734375,9635.33526599187,2749916
1087,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1519,1519,non-UA,15A27,9696999,13433.04,0.04019023,0.04017376,8.811297e-05,1320041.52734375,4959.30033740251,900945
1088,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1527,1527,non-UA,15A27,10467650,13206.81,0.03924839,0.03925294,9.510812e-05,1424735.703125,4874.59713899477,972537
1089,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1529,1529,non-UA,15A27,8416502,11547.09,0.03543068,0.03540721,7.65448e-05,1146627.046875,4261.09444082256,782734
1090,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2161,2161,non-UA,21A73,26703670,24129.89,0.07462462,0.07466013,0.0002426059,3633956.03125,8896.71729080658,2481006
1091,PD,LAPD,Police,VALLEY BUREAU,TOPANGA,TOP,21,2162,2162,non-UA,21A73,17291490,20257.34,0.06399712,0.06382485,0.000157093,2353047.5625,7465.40627983547,1606526
1092,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1535,1535,non-UA,15A39,6995878,10585.49,0.03200524,0.03204117,6.355697e-05,951991.64453125,3904.88347694673,649977
1093,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1538,1538,non-UA,15A39,7004817,10589.91,0.03199456,0.03205176,6.363821e-05,953208.44140625,3906.52220882896,650807
1094,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1539,1539,non-UA,15A39,9594327,12555.92,0.03860142,0.03858776,8.724983e-05,1306875.5625,4631.54280859735,892276
1095,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1547,1547,non-UA,15A39,6397461,14042.1,0.04090945,0.04087783,5.811456e-05,870383.984375,5184.48554594971,594377
1096,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1549,1549,non-UA,15A39,11159170,19256.03,0.06081922,0.06081559,0.0001013773,1518373.1640625,7097.822369298,1036829
1097,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1548,1548,non-UA,15A39,7003128,13198.09,0.0421595,0.04215538,6.361589e-05,952771.78515625,4861.39894360635,650648
1098,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1557,1557,non-UA,15A67,10604390,13216.4,0.03910269,0.03904832,9.632105e-05,1442469.35546875,4877.39653195138,985233
1099,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1559,1559,non-UA,15A67,10907460,14819.24,0.04431208,0.04427261,9.909e-05,1483911.828125,5466.30203534195,1013571
1100,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1569,1569,non-UA,15A67,16165420,16674.06,0.05080131,0.05084834,0.0001466784,2196299.234375,6151.97569169303,1500524
1101,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1567,1567,non-UA,15A67,3423997,9698.193,0.02808131,0.0281572,3.109713e-05,465647.07421875,3580.1772919844,318116
1102,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1589,1589,non-UA,15A67,52217750,30420.17,0.0939273,0.09392646,0.0004742311,7100522.16015625,11211.8045111944,4851669
1103,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1586,1586,non-UA,15A67,4217379,8706.332,0.02573699,0.02598176,3.854755e-05,577158.87109375,3221.25487420623,394366
1104,PD,LAPD,Police,VALLEY BUREAU,NORTH HOLLYWOOD,NHWD,15,1588,1588,non-UA,15A67,4999328,14943.11,0.04352484,0.04356593,4.539716e-05,679668.3359375,5515.19144245521,464473
1105,OT,SIGNAL HILL,Sheriff,,,,0,0,9SH,,,61213380,56775.21,0.1723427,0.1723427,0.000553633,8256308.68359375,20849.0084647459,5686267
1106,OT,LAKEWOOD,Sheriff,,,,0,0,9LKW,,,2865869,7719.656,0.02223698,0.2402475,0.00138014,20593192.4140625,29727.4948819525,14167602
1107,OT,BELLFLOWER,Sheriff,,,,0,0,9BEF,,,129103500,50766.62,0.1507063,0.1507063,0.001168854,17448458.5,18671.7216525508,11993355
1108,OT,PARAMOUNT,Sheriff,,,,0,0,9PAR,,,134870400,67695.83,0.204601,0.204601,0.001221204,18231985.7148438,24890.7007926302,12529122
1109,PD,LAPD,Police,SOUTH BUREAU,SOUTHWEST,SOW,3,392,0392,UA,3A73,13997470,15691.94,0.04839873,0.04835032,0.0001268791,1896508.23828125,5773.35261810013,1300209
1110,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1203,1203,UA,12A3,12022260,13933.52,0.04241977,0.04249187,0.0001089906,1629123.23828125,5128.02779241701,1116893
1111,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1211,1211,UA,12A31,14006630,17870.25,0.05596022,0.05606365,0.0001269882,1897980.52734375,6577.13275748839,1301434
1112,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1213,1213,UA,12A3,8221967,11958.83,0.03709191,0.03708769,7.453124e-05,1113950.88671875,4398.97838275698,763832
1113,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1231,1231,non-UA,12A31,12697800,18199.14,0.05696093,0.05688401,0.0001151366,1720703.50390625,6685.56189407776,1180068
1114,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1233,1233,UA,12A45,8390717,12232.65,0.03789995,0.03798621,7.605596e-05,1136661.0859375,4499.23535970849,779511
1115,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1232,1232,UA,12A31,8010426,14867.84,0.04752502,0.04992067,7.263812e-05,1085594.0703125,5755.04708601195,744472
1116,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1242,1242,UA,12A51,7054890,10620.16,0.03209495,0.03211254,6.394419e-05,955600.5703125,3908.61779354162,655408
1117,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1241,1241,UA,12A51,8408523,12646.06,0.03869386,0.03882301,7.560254e-05,1129829.3984375,4654.96681634154,774901
1118,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1243,1243,UA,12A45,12645550,14321.16,0.0438126,0.04372251,0.0001146128,1712749.45703125,5269.24857662497,1174785
1119,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1245,1245,UA,12A45,12386970,14205.34,0.04339616,0.04339255,0.000112269,1677723.26953125,5226.55547839249,1150761
1120,OT,INGLEWOOD,Sheriff,,,,0,0,9ING,,,251425500,87035.58,0.2613887,0.2604983,0.002284188,34125387.7890625,31937.1331236402,23419088
1121,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1252,1252,UA,12A51,7137205,10700.93,0.03234282,0.032323,6.46845e-05,966580.57421875,3938.08036278231,663052
1122,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1251,1251,UA,12A51,9365663,13406.17,0.03981072,0.03955681,8.421485e-05,1258400.2890625,4910.82802518992,863265
1123,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1259,1259,UA,12A69,10690620,13366.86,0.04118417,0.04084476,9.58435e-05,1432131.94140625,4881.59815101748,982488
1124,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1253,1253,UA,12A53,10549620,13261.03,0.04082979,0.04085108,9.557809e-05,1428163.7890625,4882.2566800651,979769
1125,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1255,1255,UA,12A53,10396450,13216.7,0.04056796,0.04064991,9.421917e-05,1407858.703125,4861.48117068912,965839
1126,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1257,1257,UA,12A57,4309103,10221.36,0.03255827,0.03254054,3.905096e-05,583502.8359375,3756.22255056316,400318
1127,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1266,1266,UA,12A67,5307329,10792.27,0.03415881,0.03411001,4.809552e-05,718619.953125,3966.63360248282,493054
1128,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1265,1265,UA,12A53,11009000,13963.61,0.04267269,0.04270111,9.978274e-05,1490860.8515625,5137.87642163242,1022959
1129,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1269,1269,UA,12A69,10653590,13332.76,0.0411248,0.04105682,9.550623e-05,1426969.953125,4904.42148898954,979113
1130,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1263,1263,UA,12A53,10592550,13277.61,0.04082745,0.04081285,9.585531e-05,1432183.0625,4877.62642614095,982694
1131,OT,SOUTH GATE,Sheriff,,,,0,0,9SOG,,,206286100,101838.4,0.3117546,0.3118725,0.001868464,27910653.546875,37463.9393102181,19159401
1132,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1267,1267,UA,12A67,6161572,11201.56,0.03522099,0.03524447,5.58341e-05,834207.9140625,4117.3664313284,572412
1133,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1804,1804,UR,18A3,3718984,8283.198,0.02577674,0.02578342,3.369825e-05,503457.20703125,3037.96373401376,345490
1134,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1803,1803,UR,18A3,2635170,6635.756,0.02038201,0.02042131,2.387794e-05,356740.1953125,2440.41138040289,244808
1135,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1801,1801,UR,18A1,8911905,12050.29,0.03611268,0.03610894,8.075039e-05,1206384.08984375,4434.56999030569,827918
1136,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1273,1273,UA,12A73,14008150,15895.72,0.04954631,0.04947663,0.0001268385,1894942.97265625,5840.18510706648,1300438
1137,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1806,1806,UR,18A3,4484119,8838.367,0.02744773,0.02737282,4.063391e-05,607048.3125,3251.8744689287,416618
1138,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1805,1805,UR,18A3,3254379,7256.328,0.02215536,0.02212563,2.948731e-05,440523.90234375,2669.14321681133,302332
1139,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1826,1826,UR,18A26,6874102,11578.61,0.03372954,0.0337743,6.216834e-05,928698.09375,4263.39937811519,637451
1140,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1827,1827,UR,18A26,8829836,13029.04,0.03889826,0.03860098,7.926844e-05,1184148.7734375,4758.03881528364,812788
1141,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1824,1824,UR,18A34,12903210,15047.04,0.04509776,0.0450654,0.0001168996,1746267.13671875,5534.84275240123,1198667
1142,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1283,1283,UA,12A73,14647300,18519.53,0.05669725,0.05663362,0.0001325447,1980011.23828125,6802.47666976111,1359064
1143,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1823,1823,UR,18A3,7234291,11265.81,0.03321872,0.03313789,6.554276e-05,979088.51171875,4147.37190687696,672063
1144,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1829,1829,UR,18A26,5031921,9186.166,0.02816829,0.02833918,4.602676e-05,687544.81640625,3394.46082300718,471957
1145,PD,LAPD,Police,SOUTH BUREAU,77TH STREET,77TH,12,1293,1293,UA,12A73,3273846,7928.76,0.02323513,0.02326155,2.97137e-05,443840.90625,2920.69781355812,304697
1146,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1835,1835,UR,18A35,2467315,6252.147,0.01884163,0.01887508,2.235716e-05,333951.83203125,2304.09636782467,229262
1147,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1836,1836,UR,18A35,4502713,10573.35,0.03151456,0.03174012,4.07856e-05,609200.2109375,3894.1950930296,418250
1148,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1837,1837,UR,18A35,10974650,14365.69,0.04200378,0.04197977,9.958328e-05,1487405.43359375,5305.99269807304,1021234
1149,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1841,1841,UR,18A41,11335390,13729.03,0.04080913,0.04074048,0.0001026862,1533757.3828125,5052.44672219502,1053050
1150,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1834,1834,UR,18A34,6852604,13508.84,0.04208324,0.04209859,6.207931e-05,927273.0078125,4965.39373791347,636602
1151,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1844,1844,UR,18A34,11557270,14314.43,0.04423994,0.04428969,0.0001046933,1563696.61328125,5262.17587796671,1073660
1152,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1842,1842,UR,18A41,10478140,13148.14,0.04050999,0.0404751,9.491794e-05,1417694.890625,4834.03120558752,973409
1153,OT,HAWTHORNE,Sheriff,,,,0,0,9HAW,,,170596700,110856.6,0.336111,0.336111,0.00154501,23070883.9921875,40763.2037811582,15848143
1154,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1862,1862,UR,18A63,11251060,14280.68,0.04348167,0.04318944,0.0001021817,1526051.18359375,5201.13898606057,1047992
1155,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1863,1863,UR,18A63,6461681,10302.56,0.03078848,0.03076029,5.852911e-05,874113.52734375,3790.44669403865,600284
1156,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1861,1861,UR,18A97,7288356,10795.57,0.03264069,0.0326787,6.601711e-05,985947.5,3970.458459832,677080
1157,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1831,1831,UR,18A97,7694578,11566.53,0.03519039,0.03518802,6.969128e-05,1040731.4296875,4253.59290206106,714823
1158,OT,COMPTON,Sheriff,,,,0,0,9CMP,,,284623900,176361.5,0.5319598,0.5319598,0.002577023,38471598.5898438,64844.8850093651,26440767
1159,OT,GARDENA,Sheriff,,,,0,0,9GA,,,163318500,65826.98,0.1938949,0.1937542,0.001479202,22082931.703125,24230.3161571141,15176663
1160,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1851,1851,UR,18A97,7549843,11003.63,0.03337929,0.0333709,6.837361e-05,1020966.71875,4046.07423971241,701367
1161,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1871,1871,UR,18A97,13906810,15907.67,0.04676219,0.0467491,0.0001259285,1880157.6171875,5853.26400926677,1291910
1162,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1881,1881,UR,18A97,13550840,16143.7,0.04742351,0.04754082,0.0001259848,1880695.56640625,5951.58418460838,1292693
1163,OT,TORRANCE,Sheriff,,,,0,0,9TO,,,571973900,133270.9,0.4016659,0.3970592,0.00518808,77398426.1015625,48977.3520857625,53266380
1164,OT,LONG BEACH,Sheriff,,,,0,0,9LB,,,1416422000,427948.4,1.293461,1.517025,0.01316684,196361648.351562,184204.217333232,135230965
1165,PD,LAPD,Police,SOUTH BUREAU,SOUTHEAST,SOE,18,1891,1891,UR,18A97,8727347,12297.99,0.03686269,0.0369354,8.082492e-05,1206388.8359375,4521.99507806205,829430
1166,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,502,0502,UA,5A1,2280049,6520.775,0.01953163,0.0194976,2.111019e-05,315056.73828125,2395.59228824399,216656
1167,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,504,0504,UA,5A1,26904600,23382.89,0.06737815,0.0670731,0.0002370737,3537344.2734375,8536.21647965316,2433678
1168,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,505,0505,UA,5A1,14441000,19908.57,0.06045997,0.06029158,0.0001307104,1950408.63671875,7310.68390594954,1341741
1169,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,506,0506,UA,5A1,12056260,14202.56,0.041754,0.04140899,0.0001049361,1565424.42578125,5105.31421489982,1077432
1170,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,519,0519,UA,5A15,44822780,56484.19,0.1690011,0.1667345,0.0004054965,6046769.1796875,20764.012887054,4165044
1171,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,507,0507,UA,5A1,11531570,14413.43,0.04266091,0.04320872,0.0001024628,1528337.828125,5316.22751769646,1052166
1172,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,508,0508,UA,5A11,9206777,13654.4,0.04037948,0.04081471,8.185079e-05,1220756.34765625,5053.35379977319,840595
1173,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,509,0509,UA,5A11,12125750,15470.76,0.05040852,0.04584344,0.0001096675,1635443.81640625,5684.49580733137,1126392
1174,OT,LOMITA,Sheriff,,,,0,0,9LO,,,53506070,44304.23,0.1324533,0.13214,0.0004843069,7221651.22265625,16237.2867997345,4974772
1175,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,518,0518,UA,5A15,11080670,17081.25,0.05085196,0.05084931,0.0001002506,1494952.4140625,6272.10457199624,1029711
1176,PD,LAPD,Police,SOUTH BUREAU,HARBOR,HARB,5,515,0515,UA,5A15,10296250,12894.3,0.0392246,0.03924588,9.311442e-05,1388482.05078125,4734.1425305495,956450
